early_vx,early_vy,spin,flick_speed,target_zone,x_final,y_final
-6.080480803248781,2.480855235847765,-43.36003569136052,23.950588837693747,6,-3.1410459057935802,0.13134223716886265
6.820555380887917,2.0188773790598336,-19.633070270394008,31.004236017477314,8,2.4480869813476933,0.1883539157391984
7.133207887053357,6.042951435851329,22.908858667621416,31.01146940720013,2,2.7723738370971054,1.6898323027247248
8.93466586263757,7.476205424511297,-4.63990302195122,30.707809049977897,2,3.512538280789192,2.2890573203260542
-4.0809232771147785,5.049917448893669,22.713707649391196,29.498975612385646,3,-1.4994483781189938,1.3274347609134225
-8.749465852765423,7.24266685675382,34.89337644824698,28.84873296780188,0,-3.524379642400563,2.267088812569496
-2.9437371403642123,2.954996287128716,23.535956854572504,23.830750825361058,6,-1.294395572831923,0.38109274924682135
2.364307502293256,2.797073198149497,18.087221831320797,23.159708136747312,8,1.2295342381482488,0.28574241730479805
-2.4497881292867176,2.6169657447218753,5.256382476222456,30.00837079229199,7,-0.8977022452484861,0.4039155075481529
-8.446195898252645,7.276151844079668,2.0788059753133936,33.673984494439125,0,-2.982401675987667,2.0719465175876017
-4.432585814791116,3.6576187720904003,-13.198299477655247,27.283994901532733,6,-1.912160932146372,0.7706789893873204
1.7073754275965278,2.5584143349572845,43.75896700316426,31.909108893399097,7,0.7387734848920671,0.4093501318653782
3.960278289125521,7.113948589638857,28.241551773625375,26.451160611704225,2,1.8689761734699708,2.2796040302111904
3.6953378443695155,3.4004489239826268,29.028351863085206,31.53705981282207,8,1.4251223203450087,0.7015564428714194
1.9005556061380489,5.563938990848874,30.79070308221378,32.281935882286646,4,0.7645004667707903,1.4625117177316727
6.698380648519798,6.442227967045548,-20.39336352623644,27.8249830574756,2,2.757272383425094,1.9452440453344109
6.910938992225168,4.245062161509337,-33.37565263636545,27.77502066352078,5,2.766720658655807,1.0158684727795595
2.360108041196942,5.35068059685339,15.441587603351962,23.916336418860368,4,1.202834148610439,1.5213528281303426
1.0201683802573314,7.3502363420672765,-8.68654204088427,31.71056806006667,1,0.3421300770303696,2.136980419195536
-7.249662712773725,2.0738096027009703,10.827859621811818,30.530242588088697,6,-2.70046518640854,0.1918506680532858
4.020104731980466,3.907681349693908,-43.69098008989063,24.074395688398887,5,1.7153218847324991,0.8336065904212605
8.045836979893114,5.245233640204848,25.52877114670288,28.843890177523612,5,3.42945429290096,1.4282366038353078
-2.0087262229967315,7.956480922082568,40.456856129187784,31.77532314690123,1,-0.5956553582829885,2.357448879632239
2.62510311872051,4.178613606172355,-33.40082502804157,23.333377821672563,4,1.1300490958464011,0.9506664186389481
-7.3800970516267705,3.3002916853345603,12.678727032289316,24.793845286463636,6,-3.4444165502040827,0.5431415026488922
-6.311152763694095,5.214978999194744,-2.3434523763414887,32.0821638338592,3,-2.275410056061422,1.3527481724699089
3.2951055531788476,3.5034663114496434,-41.321824536016905,24.441708653359886,8,1.3436050258846572,0.6615874451829439
-6.608050485722029,4.55846441080349,-37.016771961865,25.134922965524332,3,-3.268153560026154,1.1416863615175095
-7.545344766313169,6.366654337297845,-12.21571250567321,26.08206110299164,0,-3.5577803139070006,1.9806712472352532
2.5776356982254303,2.5989947353949208,37.87851604786319,30.970482316519675,7,1.0665852347866143,0.4082036233872332
-8.681808205562211,4.533390774583938,22.343372134529247,31.67849215987485,3,-3.121691920642477,1.1139147769504738
-6.266265911530576,3.8689030210232644,-1.3929313328080823,26.78246002266545,3,-2.7203010449138563,0.8504620913014547
2.3687027550694433,5.452478042450242,22.272384432038095,27.32890522480086,4,1.0817239976389312,1.5241607766170897
-9.154818023834823,4.291925361829284,35.56861539184794,30.90461909830941,3,-3.3697088428389184,1.029640615272962
0.22825368731650073,7.078672058710333,-4.732886985889081,24.206565836223888,1,0.08821379100957691,2.349634599776065
0.6385279652491705,4.199705832537946,-11.044425320583962,25.094218107883144,4,0.24185150032946534,0.9880267966567536
5.7485667890954515,6.743389287177235,3.3395887636692976,24.60143477576365,2,2.8203997280291184,2.1980246786057727
-4.284743526310906,5.391664680711802,6.37004742020207,29.331413284529404,3,-1.65586652057279,1.4655086364029142
-6.197763433834978,4.623223023349121,35.70888821637827,25.022350943068243,3,-2.729760361635623,1.1747945535907847
-8.29311495320436,6.995308925663171,43.41407552177458,28.36177565156973,0,-3.3379461633760203,2.176586913311514
-7.655167207708709,5.730765163382488,32.89564133045822,33.17382914051523,3,-2.5734677078438484,1.5181572218007393
6.3122182085817835,4.353160154693845,15.177889793198787,24.96582012223972,5,3.033711524492067,1.0458176137581103
8.500571749891753,7.312220649597228,-19.801881570574423,29.98663358369951,2,3.3268313768134132,2.240918189984805
5.346867851644421,3.648107683312378,-6.710720524522493,26.094569388508678,8,2.3386440008115867,0.7466035089706018
0.15929141265558552,4.200847284685566,9.955803819746933,23.56783309504534,4,0.12160200948030767,0.9703448886568868
0.6183338680928746,2.305591148994209,-32.902679075492316,25.499067909054236,7,0.13627720471455768,0.16381743947040697
-0.5302309437292092,5.880421612872031,38.65762298230433,26.2189061492729,1,-0.07321913511523793,1.7300278112101928
-5.905322672273722,3.4171868622539816,28.311724820824395,24.65380991371391,6,-2.651490670340715,0.6066098526889212
3.3108547479066637,6.983901303041623,33.94804867317974,26.7947710232412,2,1.5891719250740266,2.2105014997607557
-0.7402700468377974,4.778640358312886,0.24483510832312305,29.908781359986975,4,-0.2792112452330056,1.2156275187295438
2.5594695445236915,5.119276568719739,26.462267034326644,24.13204349783023,5,1.3352942468080407,1.4096670781263216
2.4092393679997346,7.077425689285752,25.97374901020777,31.88699790787132,1,0.9516483771056754,2.023126866900657
-6.9000775619758805,4.886485684097628,21.955166331540923,25.965900908874907,3,-3.0227352393967504,1.2953931604943174
-9.215774460386474,7.438430218175658,33.908907308557446,31.998843024968625,0,-3.3533125892235733,2.2119214793866626
-7.421336454463256,5.727784231246136,-31.507431538610362,31.457257356536022,3,-2.8750076726691844,1.5620680721215792
3.840613243745129,7.180812329477426,-13.88736058464725,25.91027251969351,2,1.6763436240432141,2.332579817894435
8.609693711318817,7.392888714802677,38.02494430595661,31.181596534370055,2,3.4596611305645357,2.226730001736498
4.123140424053645,3.303444454986779,9.604354174457029,28.29108029359248,8,1.6906673587690035,0.640261083093599
-0.94112709385368,2.910377540978348,30.500827780134074,32.017180709090766,7,-0.23198350763911335,0.5326535113984573
1.802587233827484,5.757307733269639,-14.832248251868918,23.40102371228414,1,0.8208705848788147,1.725109571482532
6.007234791392709,1.8365232741101374,-9.164817576815103,26.129242551420244,8,2.59436593482042,0.1501116601579807
4.71440552562533,6.282530025231398,-4.2804435480575975,25.553324952454062,2,2.1535553142417245,1.9395991275112534
-7.136357565093406,3.5402572996104054,-7.296709544590691,28.17585938318858,6,-2.98611399572295,0.7238346364898329
8.243809422388988,5.384505082660639,11.903785912757733,29.557312053022677,5,3.3442422546780106,1.4711171949524937
-6.945390392731938,5.910505939317394,44.718682666135265,24.686711879741928,0,-3.1537777366575064,1.7884292806644069
5.464027584117469,6.288079772280163,-5.331352775559466,28.553021751576086,2,2.2194891060180195,1.8538393453728854
2.8383293830934435,5.854260307302977,-30.946266237042867,23.250473536755973,2,1.2689664420084725,1.7757053802793452
5.928448099363194,3.5604859500682404,-23.563549705794614,29.396011719442765,8,2.236391858262969,0.747673676216944
-7.913970601482385,4.200353402898466,32.01268212956572,30.623249996090614,3,-2.909948079675218,0.9953615046329435
6.525631528737661,5.728959926169177,-26.551413412576114,30.031185714992315,5,2.4301435331401113,1.5885416388881672
-5.79811623926783,2.054881846093925,7.473740487272295,24.624933158536102,6,-2.668422765926423,0.1501437830856184
-4.795152766308153,5.557126959669268,-20.874272325941135,28.90207171093178,3,-2.0004357511673216,1.5428210193149416
2.4589520877811255,5.853013616261341,-5.748612377821502,28.296286068567937,1,0.9761710683262224,1.670420339324409
7.335237093339059,6.619818297251836,26.986973035258373,32.54518356739006,2,2.7560852681179995,1.8675726180783152
-1.482708154675697,2.0143998462278523,3.7470793194780256,24.831900002898195,7,-0.6551185547714108,0.14599117124008193
2.6772405068301017,4.354169211405784,30.143721311936915,23.98648309870503,5,1.408093770193347,1.0462835725216486
-4.453917579560819,7.286865213857708,29.676762333648142,29.838878772135924,0,-1.635683292493982,2.2059409006607753
-5.8047853314284446,1.9007613422206648,36.001677766329465,24.18740905188485,6,-2.5962873691966144,0.15805167974556328
7.433048496100431,7.715354610885788,14.853300709162994,30.063162677078495,2,3.0283523787965976,2.401833763620463
0.3936411645766554,2.2584151367314695,21.423025478373333,23.794370528109017,7,0.2807154532036872,0.12610208328785874
-4.21124783115088,5.317160433881526,-18.259045593914248,30.013667739741784,3,-1.675901156081232,1.4242727412647052
1.356967278808554,6.512403391076201,39.314676539228216,29.4538537285953,1,0.6660256667191686,1.894454872477715
4.6063746475805925,3.92829117787887,-21.39623601301574,23.16616675578858,5,2.194385943353319,0.8157248167015547
1.8961277728508572,2.3005845945615917,8.715856402520032,27.147311340825752,7,0.8125978063512458,0.2204816438601228
4.521735164746899,6.704214201662229,-5.8655395256628395,30.058038872219708,2,1.7286367866959038,1.965983452020655
8.268912613806696,3.1435513348772997,-4.859480433783986,32.76285191585485,8,2.9149336295682065,0.6104928003485335
-6.22153739069186,7.1604489550476025,20.900239776860502,32.23348913158184,0,-2.1919862920893545,2.065506145096012
-4.935740446322629,6.651890569537661,43.89012071969823,25.667540522622797,0,-2.0649298390689976,2.102198868341026
8.848537259878823,2.1794270279354877,38.27234856740992,30.476953702418008,8,3.5567069192439855,0.21469789083795945
-6.37889479144653,7.417718211326585,-41.944861927278104,32.71717538250919,0,-2.4279541531424926,2.141722078389177
3.961316814356808,4.736134239622617,42.39524206488309,31.882764416682964,5,1.5646102473594943,1.1811673410985404
8.842088511206393,6.488705060028317,31.009445868156334,32.58858827844098,2,3.356428918823661,1.830575718757944
-5.352153739368495,2.9899488172425204,17.665989829032576,23.619610332173988,6,-2.534885788763249,0.3682616822942932
7.3429285354650515,1.9986242920008113,2.604342062449078,31.70274946126288,8,2.680239447285787,0.18897483502669943
5.31505773000647,5.779255076380311,11.47549168965331,27.981444730437868,2,2.248892061304242,1.653170635630363
-2.9087722776354137,4.643791894508311,-23.975302405508106,25.599794794956264,3,-1.4028467709786447,1.1883437891018818
-9.085155051256631,1.9641067619504378,-6.500417963772392,33.23816732819398,6,-3.1982457572707874,0.20016339190769528
5.717293490084365,2.677863238461484,34.12064768059483,26.950810219992988,8,2.5880710382671435,0.34300016156034363
8.794401015416822,6.425203894729607,-29.96694485171323,30.25203250818821,2,3.367233322304381,1.875740644394542
9.752168254923479,4.083402693859598,13.46819840931316,33.20856807984791,5,3.497314601834827,0.9427434416901069
2.1156448905527463,6.883408944000574,-29.112477119504256,25.421466352698953,1,0.8414365728400997,2.2095578891916556
-5.55923810487076,3.6376527672069114,-13.48872667499429,30.561037290721963,6,-2.122251314206616,0.7844722165257273
3.8627542512443522,3.3147982490031485,-24.80034853470054,30.617295898108875,8,1.34130512134078,0.6668417011865924
-5.473837135448548,7.117004201456724,7.207758705403009,29.40875995203082,0,-2.1654657898638945,2.1658806775002417
-2.5266749392469294,4.365923283091335,-0.3711838429106251,29.70284760355985,4,-0.9685894069332343,1.0610393264844358
-8.350397925152699,3.972648299840907,-38.148222645872984,30.318021232003026,3,-3.364628214913899,0.9081336861510138
6.979011165865952,6.703478990260406,8.316700619356581,28.569491207345678,2,2.9231539681914667,2.033652788781045
6.448195271069408,5.239155174126868,5.915876759621199,30.00790366085184,5,2.5162064479213333,1.3990259726292296
6.490344010473712,3.07012913346556,21.9157430662447,26.38107127230907,8,2.9616902018241307,0.49021615315540873
2.619785715289967,4.367451329356285,3.5986841744269924,28.83141842153945,4,1.0406573805138772,1.0654087742589526
5.55605319405955,2.8496866703330817,3.713992080849927,30.29055485255984,8,2.112868336369151,0.4852603424570811
5.121719292212059,2.036526348502444,-15.875080276541286,22.923943541175912,8,2.4781947504131017,0.16302765825442467
9.569301463955153,5.844840684402593,-24.304085469802242,32.98738435881012,5,3.352376283133839,1.5760520504563098
-5.705510585632386,2.097926591380207,-11.8326290648615,29.179894260655544,6,-2.2786995502311016,0.17490774260485475
7.192266396011898,6.477683823801098,-28.302703586719097,33.198929067146885,2,2.4262634155987883,1.7795099092972861
8.34389121581157,7.901716702884404,-1.6629883638704968,32.17857224374948,2,3.1007097643452743,2.3691568919751806
-7.599555751196272,3.030502222486471,-6.272469459048359,30.03005979889515,6,-2.962157072887016,0.544276070552634
-5.945114702235151,6.675681760530717,7.377426172295891,24.420661098924068,0,-2.893424638335406,2.1716951354566425
2.0175487512825736,4.682857786944268,32.411015747028415,29.432411815018185,4,0.8984492326983344,1.185399597548257
5.5232617246080284,2.183152284320348,-35.55628394236426,27.487817264557684,8,2.154944486304659,0.16191227414525572
-3.459314761294642,6.9355322997551125,-13.443576191173733,24.227888540078695,0,-1.7521534829285523,2.2946744249924556
-6.58065117230453,2.826529073087906,18.582815383821107,29.2922676867062,6,-2.510785348992993,0.46028042536752983
-5.043174534267612,3.3701648560638207,-25.27074113777601,31.338400970655968,6,-1.9212061279730404,0.688643954288025
3.169151118300135,6.733684055040129,19.72816004450374,28.60115065574616,2,1.3599634072578213,2.0264776229861274
-4.783970969867559,6.375205822991585,20.44521627896772,31.76198306202566,0,-1.6724172108697548,1.78171662432231
4.809719634372328,6.015283300879786,-11.606511331385754,26.662056783838086,2,2.0581249945691122,1.7869063468033277
9.677614815005189,2.18510083277309,7.080786771515406,32.27312041011177,8,3.5405010357604105,0.2563880393563934
7.96465742055536,5.977658738645086,8.311529573402602,26.764642316603105,2,3.6244889683102692,1.7841215538007544
8.194352023703683,3.8788572893962914,11.84041980832685,29.69504652400425,5,3.28684037482967,0.8699527910122749
4.663098922222942,3.0940846170373795,36.81292685990769,29.714203807879997,8,1.9150339232062,0.5740652481743991
-6.38290989792696,4.142235734369208,-28.71207425614592,32.64904691820108,3,-2.3570189005175495,0.9647739650268835
7.066802549643698,6.678905574452541,33.36749111452603,26.401787325223033,2,3.3612347465283245,2.1099075336106847
-1.0787703503560766,6.902375073941897,8.365576629143469,26.59437036113022,1,-0.4339706335638878,2.166742523105152
-6.695141431781248,5.663980563809587,-21.76799105689852,32.935416483205564,3,-2.443862409450971,1.5035605922456274
3.075282135627267,5.0142773497663615,-33.22137053534851,30.357260351993062,4,1.0349274969068822,1.2993189741716369
-6.531361600655173,6.950487327471557,29.59950292943485,27.185840099675115,0,-2.7350483198688478,2.193455811126408
-1.3535933133807534,4.2577148499893385,18.609949519690126,28.56003590949153,4,-0.46842767837602567,1.0229814463647604
-6.601071202102404,3.457536222522062,21.276181355907653,23.624748304738247,6,-3.1840401001844607,0.579875746252863
3.2781675485473625,6.494997835518215,27.51031376550479,31.35191897471333,2,1.302150771988121,1.8379472506307237
-4.533864731721221,2.356351488045006,39.29451230654654,27.816257131112334,6,-1.6932959332525122,0.25177413303116514
-3.6785259464539926,6.832237029706733,-31.649111913412003,23.790805509694568,0,-1.980276408590316,2.259533143218952
9.317963150788472,2.719874065067107,-5.062480262588593,30.36690613921659,8,3.5835180280320675,0.42368557792116635
7.335092313171361,3.5459763736689753,30.43037606832992,30.085946455122766,8,2.9463763757402592,0.74359959295726
9.891147087224468,2.264731618960994,-8.378283534941644,33.39715750040752,8,3.431578726461881,0.30518367008928315
7.5295716965359265,5.802625199157145,15.083404700722625,27.06284953302961,2,3.3881977990075747,1.6960044063491908
6.2666646482676915,2.9825045995933017,-44.48172055516906,28.35282808443217,8,2.3738027609414307,0.5052399949623809
-3.467587277888927,5.428905295884035,17.592048602087594,26.803118921934466,3,-1.4169310403618978,1.523428315777613
-2.223641162906993,6.247913701259281,-11.40733875335939,25.322128648991786,1,-1.0645116780385184,1.919721256590364
-5.3985748973172045,2.515651217921071,15.139151869951462,28.69056892664982,6,-2.0856012984081422,0.3314838430594927
2.4023321175043506,6.392479179058912,32.70002846146427,26.744402758206775,1,1.1742794779182983,1.9446659489825668
0.36821228432837433,6.554381457068524,-14.287695513645929,23.272789016539733,1,0.11633608327097418,2.1248412181742675
-2.3751367709097626,5.747535896326633,3.0242292054190614,28.540076181693404,4,-0.9417667687621495,1.6206860060391535
-0.29569366286551213,4.341616498319181,-17.34390315663421,25.266651144299182,4,-0.20527139316263318,1.0541634010044503
6.026273800908129,7.143577933909275,9.930040497982652,26.870661569461923,2,2.704568773981223,2.2899967468794435
4.261369192795745,4.497028767125412,-34.03025159967472,26.908914522926985,5,1.6743038539032529,1.123862016150812
4.128781488625393,2.8503350976300594,-21.909349466877263,28.154913825114154,8,1.5760845129564416,0.45857309444313277
9.184770105972643,6.581929014899637,4.520388794063557,32.18762344088553,2,3.434573705851646,1.8775327571682099
-9.04033674496352,8.061711112617667,9.145063813169806,33.851695231615366,0,-3.1688194582755203,2.3492408646253358
2.2395174038284806,5.864645121421966,36.002081105821006,31.085976985010866,4,0.9486522873569853,1.6064852196589963
-2.9292103163182426,4.1382475811752615,-20.267456800667752,30.26603608089509,4,-1.164265225080855,0.9721371164264616
6.364872291988811,5.992381304820507,-36.40182175487986,30.046982923467557,2,2.3326906930812243,1.690452083061485
2.4294502019654196,6.2726915716834375,-29.87872130296229,28.725167298599047,1,0.8627512404385552,1.830673068068308
-5.320280131907091,5.668165135256442,-0.29098270267475357,29.061447522508693,3,-2.133322620153552,1.586715635824496
-7.365533725028241,2.8211784277362253,7.054822530576821,30.325902150893555,6,-2.790373946937378,0.46878748000477105
-4.460560518828693,2.581147312893194,35.47717871977065,23.4655544060422,6,-2.0002408122412296,0.18055504233441347
-6.132114776425524,5.002709095891089,-13.050332475125643,25.578041498137434,3,-2.881291726252721,1.3495047241046543
-5.266150990704261,7.141933170332163,13.578963214247473,32.121864579553844,0,-1.8695200211043344,2.0592714398547654
0.6681149540113545,5.011862338956212,15.253825967837109,25.87541195612159,4,0.35552491213867427,1.3505261142281157
-0.6511856004211628,2.3867236369297147,41.18627560548421,27.753919245917807,7,-0.10865187720384162,0.2728416102588155
-8.0140133456084,6.254446477549083,-13.718562818491613,31.32501161518168,0,-3.0709698210071377,1.7684222469904718
-1.9539308875729864,3.2987043315638593,38.43008711318657,32.18182266007067,7,-0.5611266509473773,0.6685750922297602
-4.676379609319203,5.37013662148621,39.32620407279565,24.02399789779645,3,-2.0851350746637993,1.530483106181061
1.0642344520516815,4.824260847489128,-4.751771354564788,26.47913622668686,4,0.4377769363921851,1.2651279192383873
1.9945970082310849,6.900766688670611,-0.2732865384752756,32.06755401554598,1,0.7159138350733727,1.958823278165031
-2.0475996799647818,3.2443036461315247,-38.86449215530558,25.987082714032027,7,-1.046407426711516,0.5814140533731417
-9.395940786921663,3.1268022238897295,4.45765823055153,33.19194336117295,6,-3.312799808881905,0.6039518684182753
-1.2259171747542086,2.8379560953086886,-25.556563574136035,28.59783277223877,7,-0.5738853770845276,0.4657170794319649
5.614449591360501,6.360187692114053,44.53796854527904,24.186666986967293,2,3.0018388344703952,2.0216263885347083
-7.136807159156136,2.9959226626144493,-35.9058770090418,26.232835913289975,6,-3.33896173886969,0.44954867218203026
3.857532422195063,2.408236889119446,44.70271684676791,27.490851534357375,8,1.754813672790543,0.264377609399004
0.5656397900430928,6.025243134309618,34.79437937164201,24.139420512742227,1,0.4242266300732497,1.8407007059247111
-1.0043321537581453,3.723471698658798,-7.728322272396568,25.998464063920164,7,-0.46732695073057057,0.789416805003007
-1.6833421623523928,6.575868024209569,-21.61681121294692,23.27480359221903,1,-0.9495701951768798,2.140184116141264
5.142891022663553,3.1505123561108364,-25.631831518448625,28.047402084698852,8,1.9910946565401486,0.5739283662947753
-9.641476854052948,4.177518247030902,27.138340069469066,33.51557456981865,3,-3.2840622711235374,0.973855620467245
-6.944711068872402,5.008782365346619,-2.1583683568110104,30.648352609345896,3,-2.6307634924663343,1.3004416974409356
-2.4405753278280713,5.706210295790953,25.651488945335117,27.36361458364694,1,-0.9237095607952537,1.630570644549639
3.7634841903509235,6.137224207398861,30.678442148333033,25.63888507146561,2,1.8495754447879766,1.867336848603945
4.265131738761184,2.5083797779728045,-43.910237228860126,23.28050738752586,8,1.8837521701125393,0.1332503351806982
-6.443463903781717,2.7651345757873607,23.793539599956233,29.487608437044063,6,-2.410498728047274,0.44231857655311874
-4.636558101863103,2.000056998754785,42.10740313605274,23.404992884016092,6,-2.0555810037619966,0.15964894249559808
-5.817131264566036,2.993708289229918,24.717040257400924,28.93798056281764,6,-2.2149076602633726,0.520737586437806
2.8929907314050145,7.061534355481587,42.163989983494545,23.75398962453213,2,1.6391932833367824,2.3740811527509864
5.93292085765395,4.690168377247401,9.16934306726899,32.72920030896586,5,2.1068681332484234,1.1550654933533637
-7.40117788444862,5.140885651571965,-24.784594934053327,32.60044518770973,3,-2.7387251050908232,1.324608498803007
-2.528945306070881,6.079674755225951,10.164562424507295,27.260493327808025,1,-1.02222071215778,1.7879177355684654
5.0802148175874375,6.354918497977488,20.564160944545193,31.544021881996734,2,1.9417458248570347,1.7855273621304928
1.7996467883501523,6.839310601624443,5.85197935731145,26.023400530671445,1,0.8295583478707461,2.1691710335043584
-6.773005832629674,6.377892053931049,-22.798902193053927,24.04373030912285,0,-3.536367066733373,2.0385769634133983
5.976470088509128,3.814369092091719,20.976416642670728,28.484922708243683,5,2.502957724929538,0.8424325322843513
2.326563218154309,3.6579939177476075,25.541260603685743,25.950653146383026,7,1.1131601381736573,0.7611056977959942
1.0329416707776795,1.8406040824845382,-41.82197805537848,29.700753415673415,7,0.24404060061576552,0.11
4.859911059319447,3.7950737042273563,-11.885332382812393,32.21328774752099,5,1.6856222652207373,0.8424906543574814
-3.4084701946690954,3.2696788087000006,33.89856856453805,25.533480017499592,6,-1.3701455957600988,0.58024180175891
3.870158881072136,1.8212449243772124,-13.005629060277833,28.538478465985087,8,1.487348212397926,0.13001607483265135
5.83784765693138,2.712134627164229,-1.712439910248861,28.646332532040372,8,2.3346229232574376,0.4024434751334959
2.830797835569447,2.4332776478981892,5.533612916357136,28.07041771361909,7,1.1572941163446924,0.2912163625438414
1.231124558535553,7.775980055478921,27.449009971269277,29.890431265678007,1,0.5748818172095462,2.3819277467471527
-8.736110318694195,5.1023445988970595,18.69128412668242,31.58247880299738,3,-3.19143714502843,1.328448295821797
5.700592979425393,6.924172765828354,-31.729272596434445,27.961258983574453,2,2.2661409622047883,2.1387724470292118
-3.4344485101299496,6.104335556357702,-25.144924255990986,23.995298295838406,0,-1.7951169205085244,1.8897839153001597
2.854759334144793,5.969081970210777,25.708645627220875,29.173876211910965,1,1.2122289809244962,1.6925372098334195
-7.580128812044782,5.852169206964115,-10.455034326026038,31.929689887104196,3,-2.825853390101229,1.598844434232496
